time,AccX,AccY,AccZ,pressureTR, pressureBR, pressureTL, pressureBL,rawPressureTR,rawPressureBR,rawPressureTL,rawPressureBL
19:35:23.355740,-0.326923,0.092593,-0.923077,,,,,,,,
19:35:23.358252,-0.346154,0.037037,-0.942308,,,,,,,,
19:35:23.408120,-0.307692,0.037037,-0.961538,,,,,,,,
19:35:23.418384,-0.307692,0.055556,-1.000000,,,,,,,,
19:35:23.418558,-0.269231,0.055556,-1.000000,,,,,,,,
19:35:23.438641,-0.250000,0.037037,-0.980769,,,,,,,,
19:35:23.439510,-0.250000,0.074074,-0.980769,,,,,,,,
19:35:23.487790,-0.288462,0.074074,-0.980769,,,,,,,,
19:35:23.488133,-0.288462,0.092593,-0.923077,,,,,,,,
19:35:23.493179,-0.326923,0.074074,-0.980769,,,,,,,,
19:35:23.520962,-0.346154,0.074074,-0.942308,,,,,,,,
19:35:23.574417,-0.346154,0.092593,-0.980769,,,,,,,,
19:35:23.574572,-0.288462,0.074074,-0.980769,,,,,,,,
19:35:23.611530,-0.326923,0.092593,-0.942308,,,,,,,,
19:35:23.611858,-0.326923,0.092593,-0.980769,,,,,,,,
19:35:23.649713,-0.326923,0.074074,-0.942308,,,,,,,,
19:35:23.649906,-0.288462,0.092593,-0.923077,,,,,,,,
19:35:23.663092,-0.288462,0.092593,-0.961538,,,,,,,,
19:35:23.679481,-0.307692,0.092593,-1.000000,,,,,,,,
19:35:23.684008,-0.288462,0.074074,-0.980769,,,,,,,,
19:35:23.722281,-0.307692,0.092593,-1.019231,,,,,,,,
19:35:23.747001,-0.288462,0.074074,-0.980769,,,,,,,,
19:35:23.753229,-0.288462,0.092593,-0.942308,,,,,,,,
19:35:23.770971,-0.288462,0.037037,-0.942308,,,,,,,,
19:35:23.801280,-0.307692,0.055556,-0.980769,,,,,,,,
19:35:23.815745,-0.269231,0.037037,-0.961538,,,,,,,,
19:35:23.820141,-0.250000,0.074074,-0.961538,,,,,,,,
19:35:23.825907,-0.269231,0.074074,-1.000000,,,,,,,,
19:35:23.889901,-0.307692,0.092593,-1.019231,,,,,,,,
19:35:23.890229,-0.250000,0.074074,-0.961538,,,,,,,,
19:35:23.890421,-0.269231,0.092593,-1.000000,,,,,,,,
19:35:23.905957,-0.250000,0.092593,-0.980769,,,,,,,,
19:35:23.906233,-0.250000,0.055556,-0.980769,,,,,,,,
19:35:23.971958,-0.250000,0.037037,-1.019231,,,,,,,,
19:35:24.000146,-0.230769,0.055556,-1.000000,,,,,,,,
19:35:24.017085,-0.211538,0.037037,-0.980769,,,,,,,,
19:35:24.074481,-0.230769,0.037037,-1.019231,,,,,,,,
19:35:24.092140,-0.192308,0.037037,-1.000000,,,,,,,,
19:35:24.169513,-0.192308,0.055556,-1.038462,,,,,,,,
19:35:24.210295,-0.173077,0.055556,-1.019231,,,,,,,,
19:35:24.210727,-0.134615,0.074074,-0.980769,,,,,,,,
19:35:24.210952,-0.192308,0.055556,-1.019231,,,,,,,,
19:35:24.224484,-0.192308,0.074074,-1.019231,,,,,,,,
19:35:24.242017,-0.192308,0.055556,-1.019231,,,,,,,,
19:35:24.255589,-0.134615,0.037037,-1.000000,,,,,,,,
19:35:24.286054,-0.134615,0.074074,-1.000000,,,,,,,,
19:35:24.286840,-0.115385,0.074074,-1.000000,,,,,,,,
19:35:24.305417,-0.153846,0.092593,-1.019231,,,,,,,,
19:35:24.317003,-0.096154,0.074074,-1.000000,,,,,,,,
19:35:24.368168,-0.096154,0.037037,-1.000000,,,,,,,,
19:35:24.368299,-0.096154,0.074074,-1.019231,,,,,,,,
19:35:24.389811,-0.115385,0.092593,-1.057692,,,,,,,,
19:35:24.404492,-0.076923,0.074074,-1.038462,,,,,,,,
19:35:24.419189,-0.096154,0.092593,-1.019231,,,,,,,,
19:35:24.449820,-0.057692,0.074074,-1.000000,,,,,,,,
19:35:24.450112,-0.057692,0.092593,-0.961538,,,,,,,,
19:35:24.450300,-0.076923,0.092593,-1.000000,,,,,,,,
19:35:24.465300,-0.096154,0.092593,-1.019231,,,,,,,,
19:35:24.477805,-0.057692,0.074074,-1.019231,,,,,,,,
19:35:24.523102,-0.076923,0.074074,-1.038462,,,,,,,,
19:35:24.523379,-0.057692,0.074074,-1.000000,,,,,,,,
19:35:24.541468,-0.096154,0.092593,-1.019231,,,,,,,,
19:35:24.541775,-0.096154,0.129630,-1.019231,,,,,,,,
19:35:24.548235,-0.057692,0.129630,-1.000000,,,,,,,,
19:35:24.598657,-0.076923,0.111111,-1.038462,,,,,,,,
19:35:24.598981,-0.057692,0.129630,-1.000000,,,,,,,,
19:35:24.630533,-0.038462,0.111111,-1.000000,,,,,,,,
19:35:24.630779,-0.038462,0.074074,-1.019231,,,,,,,,
19:35:24.685917,-0.057692,0.074074,-1.019231,,,,,,,,
19:35:24.686276,-0.076923,0.111111,-1.038462,,,,,,,,
19:35:24.700932,-0.057692,0.166667,-1.000000,,,,,,,,
19:35:24.714619,-0.057692,0.111111,-1.000000,,,,,,,,
19:35:24.714783,-0.076923,0.111111,-1.038462,,,,,,,,
19:35:24.736535,-0.057692,0.111111,-1.000000,,,,,,,,
19:35:24.810509,-0.038462,0.111111,-1.000000,,,,,,,,
19:35:24.819973,-0.076923,0.129630,-1.019231,,,,,,,,
19:35:24.849830,-0.076923,0.166667,-1.057692,,,,,,,,
19:35:24.849985,-0.057692,0.111111,-1.019231,,,,,,,,
19:35:24.926415,-0.076923,0.111111,-1.057692,,,,,,,,
19:35:24.935372,-0.057692,0.129630,-1.019231,,,,,,,,
19:35:24.960361,-0.038462,0.111111,-1.000000,,,,,,,,
19:35:24.969188,-0.076923,0.111111,-1.019231,,,,,,,,
19:35:25.022860,-0.076923,0.148148,-1.038462,,,,,,,,
19:35:25.033796,-0.076923,0.129630,-1.019231,,,,,,,,
19:35:25.036939,-0.019231,0.111111,-0.961538,,,,,,,,
19:35:25.081026,-0.076923,0.129630,-1.019231,,,,,,,,
19:35:25.113190,-0.076923,0.129630,-1.038462,,,,,,,,
19:35:25.117515,-0.076923,0.166667,-1.076923,,,,,,,,
19:35:25.160829,-0.057692,0.166667,-1.000000,,,,,,,,
19:35:25.161231,-0.076923,0.129630,-1.000000,,,,,,,,
19:35:25.176253,-0.192308,0.111111,-1.019231,,,,,,,,
19:35:25.176535,-0.096154,0.166667,-1.019231,,,,,,,,
19:35:25.204306,-0.057692,0.129630,-1.000000,,,,,,,,
19:35:25.230848,-0.076923,0.148148,-1.038462,,,,,,,,
19:35:25.278328,-0.076923,0.166667,-1.019231,,,,,,,,
19:35:25.278509,-0.076923,0.129630,-1.000000,,,,,,,,
19:35:25.278603,-0.057692,0.111111,-0.980769,,,,,,,,
19:35:25.292168,-0.057692,0.129630,-1.000000,,,,,,,,
19:35:25.313284,-0.057692,0.148148,-1.000000,,,,,,,,
19:35:25.325873,-0.057692,0.111111,-1.000000,,,,,,,,
19:35:25.338961,-0.096154,0.166667,-1.019231,,,,,,,,
19:35:25.339251,-0.057692,0.148148,-1.000000,,,,,,,,
19:35:25.368043,-0.057692,0.129630,-1.000000,,,,,,,,
19:35:25.685185,-0.076923,0.148148,-1.057692,,,,,,,,
19:35:25.685562,-0.057692,0.148148,-1.019231,,,,,,,,
19:35:25.685797,-0.115385,0.129630,-1.057692,,,,,,,,
19:35:25.685982,-0.076923,0.166667,-1.038462,,,,,,,,
19:35:25.686182,-0.057692,0.166667,-1.000000,,,,,,,,
19:35:25.686406,-0.019231,0.148148,-1.000000,,,,,,,,
19:35:25.686610,-0.019231,0.111111,-1.000000,,,,,,,,
19:35:25.686708,-0.057692,0.111111,-1.019231,,,,,,,,
19:35:25.686883,-0.057692,0.148148,-1.019231,,,,,,,,
19:35:25.686978,-0.076923,0.129630,-1.019231,,,,,,,,
19:35:25.687158,-0.076923,0.166667,-1.057692,,,,,,,,
19:35:25.687252,-0.057692,0.166667,-1.019231,,,,,,,,
19:35:25.687419,-0.057692,0.129630,-1.019231,,,,,,,,
19:35:25.687515,-0.076923,0.166667,-1.000000,,,,,,,,
19:35:25.687731,-0.115385,0.129630,-1.019231,,,,,,,,
19:35:25.704102,-0.096154,0.166667,-1.000000,,,,,,,,
19:35:25.719021,-0.115385,0.148148,-1.057692,,,,,,,,
19:35:25.719341,-0.096154,0.129630,-1.019231,,,,,,,,
19:35:25.790764,-0.096154,0.148148,-1.019231,,,,,,,,
19:35:25.798492,-0.096154,0.129630,-1.019231,,,,,,,,
19:35:25.943419,-0.134615,0.129630,-1.019231,,,,,,,,
19:35:26.042073,-0.153846,0.166667,-1.019231,,,,,,,,
19:35:26.048663,-0.134615,0.129630,-1.019231,,,,,,,,
19:35:26.132834,-0.134615,0.148148,-1.019231,,,,,,,,
19:35:26.146126,-0.153846,0.111111,-1.019231,,,,,,,,
19:35:26.162725,-0.134615,0.166667,-1.019231,,,,,,,,
19:35:26.163051,-0.153846,0.129630,-1.019231,,,,,,,,
19:35:26.283364,-0.192308,0.129630,-1.019231,,,,,,,,
19:35:26.301641,-0.192308,0.166667,-1.019231,,,,,,,,
19:35:26.311655,-0.153846,0.111111,-1.000000,,,,,,,,
19:35:26.432104,-0.153846,0.092593,-1.019231,,,,,,,,
19:35:26.474572,-0.153846,0.092593,-1.057692,,,,,,,,
19:35:26.485327,-0.134615,0.129630,-1.019231,,,,,,,,
19:35:26.544693,-0.115385,0.129630,-1.000000,,,,,,,,
19:35:26.555402,-0.115385,0.074074,-1.000000,,,,,,,,
19:35:26.574721,-0.096154,0.129630,-1.019231,,,,,,,,
19:35:26.593027,-0.192308,0.111111,-1.057692,,,,,,,,
19:35:26.597061,-0.230769,0.129630,-1.057692,,,,,,,,
19:35:26.614612,-0.192308,0.111111,-1.019231,,,,,,,,
19:35:26.631925,-0.173077,0.074074,-1.019231,,,,,,,,
19:35:26.648723,-0.153846,0.111111,-1.000000,,,,,,,,
19:35:26.649028,-0.134615,0.111111,-0.980769,,,,,,,,
19:35:26.665972,-0.153846,0.111111,-1.019231,,,,,,,,
19:35:26.684267,-0.173077,0.111111,-0.980769,,,,,,,,
19:35:26.701368,-0.134615,0.111111,-0.961538,,,,,,,,
19:35:26.717701,-0.173077,0.129630,-0.980769,,,,,,,,
19:35:26.718089,-0.192308,0.129630,-1.019231,,,,,,,,
19:35:26.805888,-0.153846,0.111111,-1.000000,,,,,,,,
19:35:26.812369,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:26.835950,-0.211538,0.074074,-1.019231,,,,,,,,
19:35:26.836442,-0.211538,0.111111,-1.019231,,,,,,,,
19:35:26.852388,-0.230769,0.111111,-1.057692,,,,,,,,
19:35:26.852774,-0.173077,0.129630,-1.000000,,,,,,,,
19:35:26.883385,-0.173077,0.129630,-0.980769,,,,,,,,
19:35:26.895299,-0.192308,0.129630,-1.019231,,,,,,,,
19:35:26.995880,-0.192308,0.092593,-1.000000,,,,,,,,
19:35:27.012419,-0.192308,0.111111,-1.019231,,,,,,,,
19:35:27.104132,-0.173077,0.111111,-0.980769,,,,,,,,
19:35:27.121940,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:27.122295,-0.173077,0.111111,-0.980769,,,,,,,,
19:35:27.138380,-0.192308,0.148148,-1.019231,,,,,,,,
19:35:27.146495,-0.192308,0.111111,-1.019231,,,,,,,,
19:35:27.278337,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:27.287703,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:27.304988,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:27.305302,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:27.324579,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:27.325792,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:27.453474,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:27.473401,-0.192308,0.111111,-1.019231,,,,,,,,
19:35:27.632200,-0.173077,0.111111,-0.980769,,,,,,,,
19:35:27.645480,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:27.673607,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:27.673911,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:27.721536,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:27.738273,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:27.755752,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:27.773241,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:27.784453,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:27.800764,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:27.801057,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:27.832106,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:27.840643,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:27.872556,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:27.872873,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:27.887089,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:27.912690,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:27.993381,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:28.002953,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:28.033911,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:28.034267,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.059701,-0.192308,0.074074,-1.000000,,,,,,,,
19:35:28.080392,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.080579,-0.192308,0.092593,-1.000000,,,,,,,,
19:35:28.095832,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.113471,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:28.120152,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:28.169820,-0.192308,0.148148,-1.000000,,,,,,,,
19:35:28.205865,-0.173077,0.166667,-0.961538,,,,,,,,
19:35:28.215592,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.260114,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:28.260381,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.307226,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:28.318630,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.350835,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:28.367549,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.489722,-0.192308,0.074074,-1.019231,,,,,,,,
19:35:28.507193,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.575545,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:28.575843,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.639557,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:28.644140,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:28.673561,-0.173077,0.166667,-1.000000,,,,,,,,
19:35:28.673843,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:28.800831,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:28.811905,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.862163,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:28.867307,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:28.963256,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:28.990864,-0.173077,0.129630,-1.000000,,,,,,,,
19:35:29.114890,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:29.135053,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.135402,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:29.146218,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:29.274664,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:29.288079,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.305940,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:29.309831,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.455803,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:29.467045,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.497168,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:29.506213,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.684805,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:29.704087,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.704405,-0.173077,0.111111,-0.980769,,,,,,,,
19:35:29.729935,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:29.742104,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.756772,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:29.757155,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.778390,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:29.797690,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:29.814832,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:29.815006,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:29.829734,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:29.833373,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.854338,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:29.854663,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.900834,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:29.909118,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:29.938883,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:29.939196,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:29.990843,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.002746,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:30.110857,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.118284,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:30.144692,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:30.152048,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:30.168336,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.168680,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:30.186282,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.230847,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:30.245441,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:30.271839,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:30.272290,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:30.289565,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.301588,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:30.321548,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:30.321876,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:30.425898,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:30.436111,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:30.454405,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.454837,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.481486,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.492938,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.510805,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:30.537625,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.547706,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.563364,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:30.667037,-0.211538,0.129630,-1.019231,,,,,,,,
19:35:30.687367,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.687723,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.703669,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.794136,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:30.794465,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:30.812049,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.819720,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.840825,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:30.844698,-0.211538,0.129630,-1.019231,,,,,,,,
19:35:30.862057,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:30.879747,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.889104,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:30.915922,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.939142,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:30.939453,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.954354,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:30.955790,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:30.973623,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:30.986226,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.013462,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.024307,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:31.074738,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:31.093831,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.102323,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:31.117467,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.117843,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.220816,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:31.231502,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:31.335840,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.352819,-0.173077,0.092593,-0.961538,,,,,,,,
19:35:31.370915,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:31.371089,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.381184,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.381584,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:31.409882,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:31.426009,-0.230769,0.111111,-1.019231,,,,,,,,
19:35:31.435641,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.478411,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:31.485058,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.506002,-0.230769,0.111111,-1.019231,,,,,,,,
19:35:31.506377,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.519139,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.520892,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.551133,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.566150,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.579727,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.582255,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.605284,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.605609,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.629722,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.638638,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.676009,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.685328,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.685706,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.719592,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.732055,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.732359,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.753118,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.753470,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:31.772261,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.784218,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.784953,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.802179,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.839637,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:31.855494,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.879598,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.886340,-0.173077,0.111111,-1.000000,,,,,,,,
19:35:31.912154,-0.211538,0.129630,-1.019231,,,,,,,,
19:35:31.912447,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:31.923737,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:31.953960,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.954342,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:31.964375,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:31.978617,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:31.983214,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:31.985855,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:32.013404,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:32.022336,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.051863,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:32.052177,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:32.074595,-0.173077,0.129630,-0.961538,,,,,,,,
19:35:32.085347,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.145927,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:32.146230,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.163369,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:32.214560,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.240838,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:32.254754,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.324727,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:32.335888,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.369548,-0.230769,0.092593,-1.019231,,,,,,,,
19:35:32.369678,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.395917,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:32.405548,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.429785,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:32.454586,-0.192308,0.092593,-1.000000,,,,,,,,
19:35:32.468463,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:32.497102,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.502610,-0.192308,0.129630,-1.000000,,,,,,,,
19:35:32.523119,-0.173077,0.111111,-0.961538,,,,,,,,
19:35:32.555651,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.555866,-0.192308,0.111111,-1.000000,,,,,,,,
19:35:32.569399,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.635808,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:32.653970,-0.230769,0.111111,-1.019231,,,,,,,,
19:35:32.672964,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:32.673400,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.724572,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:32.736132,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.736667,-0.211538,0.111111,-0.980769,,,,,,,,
19:35:32.743596,-0.230769,0.111111,-1.019231,,,,,,,,
19:35:32.772744,-0.211538,0.111111,-0.980769,,,,,,,,
19:35:32.784143,-0.230769,0.111111,-1.019231,,,,,,,,
19:35:32.801592,-0.211538,0.111111,-0.980769,,,,,,,,
19:35:32.811852,-0.230769,0.129630,-1.019231,,,,,,,,
19:35:32.830951,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:32.836530,-0.230769,0.111111,-1.019231,,,,,,,,
19:35:32.870887,-0.211538,0.111111,-0.980769,,,,,,,,
19:35:32.882444,-0.230769,0.111111,-1.019231,,,,,,,,
19:35:32.899208,-0.211538,0.111111,-0.980769,,,,,,,,
19:35:32.899647,-0.230769,0.129630,-1.000000,,,,,,,,
19:35:32.942099,-0.211538,0.129630,-0.961538,,,,,,,,
19:35:32.971173,-0.230769,0.129630,-1.000000,,,,,,,,
19:35:32.985343,-0.211538,0.129630,-0.980769,,,,,,,,
19:35:33.022238,-0.230769,0.129630,-1.000000,,,,,,,,
19:35:33.054235,-0.211538,0.129630,-0.961538,,,,,,,,
19:35:33.151268,-0.250000,0.129630,-0.980769,,,,,,,,
